frames_z,average_z,average_P_down,average_P_up
14064,5.365658526150682,19.349589163241106,-19.98347429740471
14065,10.945485432942704,19.417846201009066,-18.847425968360294
14066,10.736181848699403,18.826105626244928,-20.297461955396933
14067,11.337901065224102,19.760522861290656,-20.058190630858398
14068,9.498553953308985,19.89339549618853,-19.46792912005273
14069,11.71211323267977,19.338421601235463,-18.489253212893352
14070,10.64657974243164,19.839572929392094,-18.38650434839535
14071,10.904696262244016,18.701399518144694,-19.412190584314697
14072,11.676482306586372,19.759383385767418,-18.75488093291181
14073,12.858123858769737,18.908672423559594,-19.141389224934816
14074,12.31173016474797,19.53837321216453,-19.775443563196642
14075,12.128680247180867,18.792960702480933,-18.73034441521098
14076,9.218185309207797,19.984809735242504,-19.527242058507362
14077,7.814167181650802,19.65089742490517,-19.866228146167227
14078,6.755884282729198,19.500347454484892,-19.601484056246715
14079,8.287777264912918,19.9463289924572,-19.593128774452722
14080,8.861249514988486,18.96549254809414,-18.956104960797795
14081,8.396200590495823,19.498936582797196,-18.56151426612535
14082,7.009332733154295,20.407443453045808,-18.425332168776873
14083,4.582915219393641,18.305078471961124,-18.404962526089925
14084,10.57357406616211,19.282702658743357,-18.56038731983937
14085,8.987377917180297,20.107044381419826,-18.634338434879673
14086,8.555173601422993,20.531948146554452,-18.25820677879132
14087,11.965186926034775,20.333519935007242,-19.588636227603825
14088,11.983167012532547,18.984929612037796,-18.8071718667479
14089,14.099498685201013,20.46983496112733,-19.739089645662684
14090,16.26890480735085,19.330915273998702,-19.383961616566502
14091,12.872831535339358,19.338898285668485,-19.378381148529776
14092,13.948522974233157,20.260226227866017,-19.682018474006608
14093,10.989999702998574,20.34065363511367,-19.838339429050315
14094,11.410001414162778,19.833059665993645,-19.23812796508036
14095,12.225310027599335,20.27656946512393,-20.557543620446108
14096,12.495192601130555,19.453296985874644,-18.62671365108201
14097,6.609668668111169,19.184914154743318,-18.867129687269276
14098,10.696133152131111,18.54595953145945,-18.338121045804343
14099,10.91436772950938,19.743885696386588,-19.09961098357356
14100,13.738816277455477,19.85280536072024,-19.348344954752825
14101,11.831929060129013,19.62976099871784,-18.652070736088355
14102,11.877355687758495,20.337859166790455,-19.084420715571092
14103,11.292498469352722,20.675186216540713,-19.830392652564875
14104,10.785438537597656,20.013097823910098,-19.85086537532182
14105,11.178069391558253,19.889692839542544,-18.98104336021529
14106,12.345353301142296,19.63289750102996,-18.47341233382671
14107,11.238258969956547,18.982858687188664,-19.822264868068746
14108,14.836909521193732,19.770382123402957,-19.637706660345383
14109,11.934751319885251,19.03138296016439,-18.73327720092959
14110,13.824498176574707,18.867646809557808,-19.37317750362329
14111,6.894642216818667,19.281050108461127,-18.57918864180967
14112,15.10424287351843,18.630009978379963,-20.193049905604234
14113,11.230910445704609,19.592201641694142,-18.296267069557793
14114,10.360928051288312,20.63815142032074,-19.242023015735743
14115,12.820183232145496,19.950444436869848,-18.572358384790135
14116,8.673508895070924,20.619314569981217,-18.16502461805379
14117,7.636001864346596,20.35974667935901,-18.89020101292793
14118,11.970418956917783,18.344495616959847,-19.722877512162864
14119,10.045941726021141,19.78773090538377,-18.743497442387138
14120,8.34965192860571,19.387363230989482,-19.35892808849905
14121,6.926978129260945,19.64569289770012,-18.785692061707813
14122,8.722880161169797,19.53886954216122,-19.231196359754932
14123,10.936416056618768,19.49607206881609,-19.5995587491088
14124,13.346351199679901,19.99597102602758,-19.211443665731018
14125,8.467796774471509,19.960308492348396,-19.51217383595753
14126,9.372001375470845,18.26009621165335,-17.80448845591233
14127,6.829996842604416,18.619380127019017,-18.53033896842561
14128,13.08196176801409,18.842649560430402,-17.412357235692678
14129,9.695323328818048,19.815944653034766,-18.983313386697137
14130,8.058299226580928,18.793823550847335,-17.41443018317348
14131,11.177499175071716,19.838781607638854,-19.292935361275447
14132,13.379998300589762,19.68011814142561,-19.691398730122536
14133,8.110002298824128,19.54347832944764,-18.66150681532187
14134,9.326459503173822,20.110627559558715,-18.178693753577868
14135,12.959994704635058,19.95735884206729,-19.23541578832452
14136,10.534912243224028,20.496529369603735,-19.48683428104136
14137,10.700797126406712,20.574440822269022,-18.6629253131997
14138,8.512678549323283,20.101696597921855,-18.315848366709695
14139,12.42190485151987,19.55037783252897,-19.086808804799496
14140,12.297915776570633,18.99757442926942,-18.230357278706702
14141,10.50431283804086,21.292765118389923,-19.19614145051917
14142,8.899589694276145,19.19676775626866,-19.20638800345086
14143,5.983002026875809,20.068937749025363,-18.209206438412004
14144,12.220005459255646,19.61221238276458,-19.397116782594203
14145,13.008163296446511,19.228994489282687,-19.016356143176544
14146,11.585604400634764,19.791114317673017,-20.112454143604673
14147,11.29383449554443,20.86669931333945,-19.927211266797507
14148,12.52308120727539,20.191000155250034,-18.84033659481033
14149,9.954825265066958,19.327710801484255,-18.85899831251259
14150,11.798996098836263,19.160235308540678,-18.554847440124806
14151,9.514310514009921,19.08613852058097,-19.142862339424095
14152,10.302727508544919,19.276379164863773,-19.152571082758215
14153,8.368029922735502,18.62451101913121,-18.471457756216896
14154,6.900686855973873,19.058191032391758,-18.897979043229434
14155,7.797502297621506,18.870636669825956,-18.696344238570255
14156,7.530316889286041,19.226841453578203,-19.814395777201565
14157,9.477845958634916,20.54375391265126,-18.291100951533757
14158,10.31688421280657,19.462576487628215,-18.117180233404248
14159,13.236611025674001,20.01586588191287,-19.33200880296308
14160,9.58344462660493,19.482176569085354,-19.602312179143553
14161,9.024695727289938,19.854940665037976,-18.978162326887666
14162,7.9035877011857,19.43372998800502,-19.42052781568878
14163,5.3563313166300475,20.005685416165594,-18.172377547079027
14164,7.741069589342388,19.09887931840873,-19.67639227784828
14165,9.765489466050099,19.990653686107724,-19.46808124239982
14166,5.382591905265016,20.02679162256397,-19.52929990375261
14167,8.171999969482428,19.441287568052594,-19.71936255423651
14168,8.819778951009113,19.369759242291114,-18.43323604525031
14169,7.057168642679855,18.524651801955894,-19.223467472234663
14170,9.1518527843334,19.502787241412623,-19.537929406401595
14171,8.793914186781734,18.86103536040628,-19.801036612638246
14172,6.603692925494656,19.863185727308885,-18.754889997222424
14173,7.62649866739909,19.670644647172935,-19.091303856801833
14174,7.2801474963917485,19.241254323379,-18.883510103598933
14175,5.857606119184354,20.15300969607145,-18.868633574102056
14176,7.236100859561205,21.01790547104812,-19.35084191094169
14177,7.419482264025461,20.029290169967396,-19.882039276973334
14178,9.500163093942106,19.244274963909632,-19.557739636497075
14179,8.75159315629439,19.056684057634502,-19.173839048776333
14180,9.107320036206929,18.04040585446542,-19.606233932359146
14181,6.774741122597149,19.297992574790587,-20.10645529967274
14182,11.53491273359819,18.447878881021055,-19.912291961929476
14183,10.625312209129333,19.656652517147528,-19.81599425199776
14184,10.453935738765836,19.84761868008782,-19.168981459494404
14185,6.974746186854475,18.57749602499103,-19.94617028625703
14186,7.276670349968811,18.044776147260027,-18.27422574531629
14187,6.44380642118908,18.701197853278078,-17.59183600316828
14188,8.837963386818217,18.78133107015419,-19.799629841640286
14189,11.995687024346715,19.10692659838593,-18.96894909230438
14190,8.694528818130493,18.456017644032297,-19.124132490542795
14191,9.5727294822792,18.87938793684915,-19.151083047421814
14192,4.641839085793009,18.863671872584685,-19.951622140394125
14193,5.431489822712351,19.08635337740669,-21.073534592857754
14194,6.392831865946448,19.474950257655276,-20.21467898713155
14195,9.114815252798579,18.98324567935791,-19.97509782976752
14196,4.865084062542834,18.617944530275643,-19.435301739027203
14197,7.5474235072280464,19.287665820435645,-19.00349050306061
14198,10.68296992778778,19.99166114586702,-19.76071822312361
14199,7.125186566953303,18.999202528008684,-18.84039689224291
14200,7.536868081164002,19.014998348264147,-19.78432243982172
14201,13.225869801839195,18.802195341489,-20.40011629603176
14202,9.301882038945735,19.65566045779427,-19.23614698808537
14203,7.23672818270596,19.595060339662783,-20.118176814420973
14204,9.13493185173975,19.834254529976132,-20.902037945604928
14205,10.605894020625527,19.205647294407882,-20.633860553150146
14206,10.342109412477726,19.565313503710584,-20.458638426102134
14207,7.286111619737412,20.095983695161983,-20.252231394542413
14208,9.177202729617846,19.757481757554718,-18.85933951775564
14209,5.261088246884555,19.618411764577782,-19.836051773759458
14210,11.157933859989555,20.23178418563988,-19.630670095985217
14211,7.2308923857552685,19.605919826698663,-19.286349367840327
14212,4.539639975807887,19.3219058945752,-19.18305992228641
14213,11.66707446657378,18.82295818229048,-19.550566719718308
14214,6.019283975873677,19.30368497926143,-19.619868257874423
14215,7.283862264532786,19.093937190273234,-19.208824733555673
14216,10.680860848262398,19.391507000208982,-19.904373200289392
14217,9.435896138675872,19.35540372102609,-19.617237746263044
14218,7.292460519759388,19.861054184597172,-19.31871538689349
14219,9.223913026892617,19.61955889575105,-20.58383563267817
14220,13.521924825815049,19.32065960776148,-19.694540039510475
14221,8.761368321437459,19.859956999893328,-19.60416066673867
14222,8.121725871645168,19.457036419728798,-19.04919083509727
14223,10.927033543586731,19.865117397337563,-20.100986567033544
14224,11.111453763900258,20.123984408749962,-20.05327587046976
14225,7.590576098515442,20.166730059969538,-20.189939650855123
14226,11.38814127722452,20.19687527205417,-19.762141907697234
14227,8.970470190048218,20.45431218347461,-20.102457731941662
14228,12.8785968579744,19.770093769791174,-19.697788472905966
14229,9.662633527789197,19.220888468326425,-19.69038677393675
14230,13.172343313694,18.962361766261765,-19.444888412179846
14231,12.738098083980503,18.834807937149616,-20.318988358149163
14232,13.093456341670105,19.935831684051163,-18.241994545903538
14233,10.049130812935203,19.70756086439733,-18.68861590778913
14234,12.697859682355613,19.300995690795276,-18.969019361410414
14235,8.405418460651973,18.58034667716366,-18.27041182664913
14236,11.86235569972618,18.598039886068985,-17.880364168713463
14237,8.51930841906318,19.380914121655717,-19.225862272679574
14238,8.513708606843025,20.037983680753634,-19.155076390849068
14239,11.321515516801313,19.396374038266618,-19.004628864975487
14240,9.8168373743693,18.45708889326274,-18.922266301482665
14241,9.104439629448791,18.605980723298675,-18.781835919642837
14242,7.4380926404680565,19.69138025931088,-19.742295126180306
14243,7.068999862670893,19.849120736524995,-18.679778804660515
14244,2.3661324761130658,20.1073249310818,-19.156062073083405
14245,7.159996107512825,18.63328326314585,-19.739859911917797
14246,10.902715126673385,19.67334330227714,-19.836368350250517
14247,7.4313662557890865,18.31455453876888,-19.265452313106017
14248,9.077920701768662,19.6498616023615,-19.258810612568304
14249,10.46950624809891,19.031965897624858,-20.35633434032642
14250,3.5881447928292403,19.859438577444134,-18.92518370834178
14251,7.841126472719253,17.580456358639466,-18.702579499175986
14252,8.558470249176025,18.198913638277173,-18.7170586610055
14253,10.69750101426068,19.70394592662833,-19.850725190443118
14254,9.930859647478371,19.446917947125485,-19.777241065050706
14255,10.716914645108304,19.283331153491247,-18.977584226727807
14256,8.121249880109517,18.416532466317765,-20.189664718049464
14257,13.205652568651288,19.215207108942476,-18.603984806890086
14258,12.626664534859032,19.384289856416718,-20.80974920814621
14259,9.819348507240164,19.108229166237383,-19.877063061624007
14260,12.180405654907233,19.78826337730251,-19.486327418237305
14261,4.763793193932742,19.83535167223096,-19.364972660398355
14262,10.331338246663407,18.164259962450956,-20.05816740085512
14263,6.5272214677598726,19.549075096725574,-18.704044665732702
14264,9.042766747107876,18.65608643819926,-19.55650133074541
14265,10.283790588378906,18.405370247460112,-19.22407128052221
14266,7.776833216349289,18.953009619889578,-18.78658082719208
14267,5.4317234960095675,19.38596968884156,-18.894435109785867
14268,10.282760554346538,18.92495329907585,-19.985760600381486
14269,10.329649941963055,19.146540060639175,-19.73016013966907
14270,8.138065153552645,19.360977553586903,-19.51204935318898
14271,8.540001855380297,19.094715505462837,-20.104507048403214
14272,12.531763188979198,20.003264375097192,-19.49068154834574
14273,6.720952170235776,18.40628762337666,-19.627369364517996
14274,14.185962090125457,20.00017428747767,-19.054903298818864
14275,14.95628727504186,20.22517665633426,-18.984833789678277
14276,11.535081892747144,19.59887659965044,-18.956140297046623
14277,10.737187683582306,20.036028518740146,-19.555854918273305
14278,9.917942103217626,19.259306590724034,-19.56067793899573
14279,12.69150060017904,17.699749758663643,-19.195417226084817
14280,11.430655495065153,19.35709184374828,-18.8319242249784
14281,7.994579792022705,18.125899298539355,-18.854754138798956
14282,8.79075485805295,19.345780598613352,-18.052381977092402
14283,14.518084526062012,19.238315644767297,-18.365019420107338
14284,10.2604985555013,18.346238872895277,-17.946137388308834
14285,13.576273708020224,18.84859671485035,-19.49606217108957
14286,10.038259461868634,18.372562162087416,-19.336901529150243
14287,11.87602833339146,19.327883408223105,-18.927137256575566
14288,6.368624967687268,18.940321168143395,-17.95365030167876
14289,12.183334633156107,19.389388983977437,-19.514252346288743
14290,12.566119692218841,19.311697029948547,-19.401015725736496
14291,14.380003113677539,19.109436841104493,-18.47253062013479
14292,13.023802152821716,19.242547977865975,-18.752031040210454
14293,6.974167124430338,18.64498275188878,-19.535588586635612
14294,7.297659695148468,19.363102500997964,-19.825891666472792
14295,11.663162900690452,19.64340842145124,-19.5841063549683
14296,6.985457449248344,18.86428755789873,-18.796305665487743
14297,7.496362651478165,19.110410937645447,-19.400303935964537
14298,10.486932508407094,18.124409443061634,-18.89482132024864
14299,10.001455064253378,18.698810907240407,-18.675918154293136
14300,9.270621538162231,19.373775092307312,-18.50031390819081
14301,8.561365821144804,19.37309215701556,-19.265705318097112
14302,11.782095755300219,19.641617091602658,-19.25771430241425
14303,8.07338596792782,19.162718570734064,-19.585846637733162
14304,8.01396136013966,18.849175928631713,-18.00152832309559
14305,12.418287713187084,19.138469019212604,-19.4392362834297
14306,13.96322693363313,19.22916720353783,-18.830317660137606
14307,11.124288231985915,19.45704928206558,-18.574618201772672
14308,16.346613221249335,18.376310692231346,-18.639627276638087
14309,11.02385992752879,18.662709231276384,-19.106736503555307
14310,14.873773178964292,17.625779642638577,-19.06841465259297
14311,7.718691278676516,17.538683471712673,-19.2858703103989
14312,14.254336039225258,17.817048603516024,-19.261680378118314
14313,10.659139360700337,19.664138638649323,-19.43024934183841
14314,9.334312738156783,17.80380997288648,-17.981195110116925
14315,13.494167264302568,18.746580690684645,-19.055391957349638
14316,10.772397914402916,18.81636449223309,-18.627412779397893
14317,13.78180863427334,19.478620255994958,-20.32881361387612
14318,11.243437886238098,18.985103990472457,-19.806173254934475
14319,9.544450971815323,19.64015013941582,-19.593968449298853
14320,10.942757376309103,19.479738942916807,-18.87936304248522
14321,10.433887216779922,19.45599846298376,-19.93040476611676
14322,8.097694470332215,18.73236042740339,-19.3572120700426
14323,11.74258570517263,19.285343704779184,-19.8988119645106
14324,11.136352054656498,19.111657957690294,-19.282319689390174
14325,12.325077409010667,19.156469636408765,-18.8697875153295
14326,12.84052892316852,19.17069219321407,-20.051257874411593
14327,6.1560379604123625,18.977874683081897,-19.379429258708882
14328,10.226508650668833,18.800156032205983,-17.6839538639996
14329,8.027287782941542,16.709210660618883,-18.459158162235298
14330,5.45758990583748,18.63001659833993,-19.33553873761006
14331,9.18655527049097,18.332294295735426,-18.701110381726807
14332,7.993274938864786,17.26642481223474,-18.749122562702336
14333,4.201514765901379,18.23488859353262,-20.051485739289312
14334,6.749786458116901,20.08001930314657,-19.965108932288675
14335,7.700740421519555,18.42567539967067,-18.652239387761064
14336,4.888458251953125,19.127294395335756,-18.72033976627305
14337,13.799997370293802,19.32641944570106,-18.406946270548133
14338,13.222729422829367,18.897008547943873,-19.2102251217772
14339,5.519781859024718,19.204821368534887,-17.212387458389863
14340,9.345533330389799,19.76282958480124,-18.43144084294619
14341,14.188043108173446,19.886519997386298,-18.300466843767445
14342,10.399511476842363,19.808103630254433,-19.875899814691824
14343,7.708707103022817,18.765401704643697,-17.991829135395086
14344,10.966249465942383,18.82900519518577,-19.046174242569396
14345,7.22599992018479,19.007423880602925,-18.932018371553795
14346,9.81764580221737,18.78145949834645,-18.0588709600615
14347,9.832547413219103,17.74022462719819,-19.276901247564904
14348,10.606106063066903,18.897893555287144,-18.93390393633585
14349,12.54245455759876,18.802951223076853,-19.485530656755987
14350,8.85102345992108,18.772224257676815,-18.448488504769607
14351,11.131084110425867,18.76039352668903,-19.13876428872389
14352,8.015899032842924,19.069518278941437,-19.201760148517778
14353,13.215210596720375,19.186974373223382,-19.110629902588325
14354,10.14139778669491,18.654093782316384,-18.55978475148292
14355,13.455195720379166,18.797726129368247,-18.449481102354753
14356,9.946363136985084,19.057517899066138,-18.4687940329574
14357,14.849025354152772,18.49167594533934,-18.466937319340143
14358,9.134220377604166,18.232942888519787,-18.1909001476916
14359,10.308363700399596,18.5972289025918,-18.597541173692292
14360,8.953916964323625,19.623160943923235,-19.590049694100323
14361,6.235501225789392,19.057327481530002,-19.104660709983726
14362,7.0142601154468736,19.118514541456292,-19.133602833632356
14363,10.078161340010794,18.58726172892286,-19.4903840044569
14364,6.815789574070976,18.636690620685933,-19.142027124966194
14365,11.390397720336914,18.68870869663375,-20.145061389264857
14366,12.243999311659074,19.01391219855986,-19.11630554800322
14367,10.087873337116648,18.165581260842792,-18.49163649330503
14368,5.774766364464398,17.891576464194937,-18.153068623308055
14369,8.847868899081618,19.370200342495526,-19.528014291266743
14370,10.083618082898724,18.345733295886813,-19.909218020641458
14371,8.762629191080734,17.86478603132879,-19.841769253313252
14372,5.6162014770507795,18.624836545225747,-19.352472915029864
14373,9.230738752028515,19.604910530493328,-18.729967395178374
14374,15.164283985994302,19.43009078497838,-19.551325906873995
14375,11.59808179165455,19.1031191139433,-19.4658687614854
14376,15.957180610069862,17.739999712499962,-20.04169373243613
14377,9.862548758766863,18.78377190998853,-19.519126386820137
14378,7.121661786679866,18.734552401738533,-18.940242161043873
14379,8.438271889319793,19.757908730297643,-18.134604835163096
14380,10.132499933242798,19.26938026569164,-18.59418204536367
14381,11.10764350143134,19.295742057571122,-17.532570342305775
14382,11.926926759573135,19.79190157462864,-18.28884879774254
14383,13.17140266418457,19.683293949185554,-18.65368001672821
14384,13.570194767970662,18.513198467972153,-18.79017136170642
14385,10.136733074577492,19.646882894215718,-20.38517299417406
14386,11.363967108348056,20.241144027539747,-19.004153785813156
14387,11.655960975809293,19.80316735646121,-18.677082743626727
14388,8.732834830212951,19.949199186166904,-19.74702968668753
14389,10.545477741169478,19.06827686408282,-19.634335456909675
14390,16.797863824026926,19.304520067414945,-18.845504365629196
14391,9.37599728902181,20.28026194839291,-18.81320625133783
14392,10.547447448081158,19.78712575757422,-19.066562941163404
14393,8.861292662443944,19.75203429692742,-18.988422520758924
14394,7.087185442447662,20.876509678055996,-18.241688173258723
14395,9.294443413063334,19.232330397746374,-19.295554101940752
14396,11.14199725064364,19.24424615973801,-19.306898929393604
14397,9.665580235994781,19.87008931193716,-19.654749483033964
14398,11.50216903686524,18.824211528859028,-19.110526998009387
14399,13.020518270032156,18.32811227890627,-18.576887776567254
14400,14.499450752951887,19.8606051044523,-19.7374026982937
14401,8.948848036469002,19.249118765854984,-18.913920376167045
14402,13.83560776129002,19.930261030001542,-19.494791116850827
14403,10.824649544649347,20.555769730666274,-19.623454393581323
14404,7.5663449947650605,20.075329194609093,-18.871808882565055
14405,8.49642962501163,20.46735151941877,-18.97664058978528
14406,8.662113483135514,19.89564374221205,-19.490505885309894
14407,9.70980460971009,20.972248752083896,-19.86849130885623
14408,14.65249853134155,20.8285723945129,-19.155375157319178
14409,12.529045325059158,19.9532735239374,-17.798936366214893
14410,10.835357121058877,20.305367431627534,-18.04633667161695
14411,10.17440498481362,18.691471492708658,-18.0945385662475
14412,10.108499336242673,20.69507231205487,-18.279080747742476
14413,9.96125323431832,20.619871080699536,-18.761313841125382
14414,10.528962532679245,20.58667706870094,-18.782279642869504
14415,4.590612139020649,20.902879801414983,-18.0018814799424
14416,8.471799545288093,19.089789779691657,-18.933813417421227
14417,9.33685571176035,20.736281150167756,-18.38345274372926
14418,10.591779751247827,20.304828781378525,-18.63840617269677
14419,9.30574028580277,20.18892250596481,-18.31526863937716
14420,8.986980006379895,19.13126834325078,-19.013251208298975
14421,12.046542094304009,18.99110724344327,-18.05731691626834
14422,7.659080035869891,20.010776052969643,-18.757704151458093
14423,6.289474755002743,19.724149296290637,-18.41609942365539
14424,10.457499367850161,20.805448373160928,-18.372814733703358
14425,7.331286707232081,19.73990115824193,-16.684674040975583
14426,7.738371383312142,21.031135287850706,-17.681947191721484
14427,9.355205078124996,19.620428614386835,-18.891129407901897
14428,8.830453294696227,19.921862308264128,-18.61650739184885
14429,8.701998207785863,19.752337046154608,-19.05988226686216
14430,7.428087356242727,19.26821823306307,-18.348521711030923
14431,8.803188567465924,19.034513002211725,-19.010888560740206
14432,11.744619046724765,19.88955935551904,-18.41917339353757
14433,5.819833286473013,19.929094570158842,-18.31386443318907
14434,10.791814353249293,20.141844078579087,-18.424167423310116
14435,12.2153335571289,20.330630223713964,-19.170194842210627
14436,13.811862679414972,19.59443457850303,-18.892736067016347
14437,14.289029828963734,20.097883030842606,-18.295263023254318
14438,10.06883792877197,19.991700796889702,-17.703734279781212
14439,9.572365639426494,19.350974360019595,-18.396057777602643
14440,8.428626116584326,19.77014175665656,-18.978490956292728
14441,4.036938336430765,19.796136043755755,-18.180429395813047
14442,11.038464399484482,19.78210459130403,-17.80729586627737
14443,8.195956696855262,20.286080179717093,-18.747022703017944
14444,10.20380659506354,19.84049512759169,-18.272882694530345
14445,10.176848446881323,19.81202110638361,-19.26324185232196
14446,10.711862531758968,19.61281463411464,-18.83097336657004
14447,4.943999735514325,19.981536990973876,-17.744582785317704
14448,7.452654624471862,20.22014360449918,-19.664628784445927
14449,11.066136446866125,18.87750876830809,-17.879002634370785
14450,5.645208040873214,19.66577420520811,-18.842882512195292
14451,14.611129760742188,19.130479554463832,-18.107948871130105
14452,14.82265990972519,19.673204918671786,-18.611373559666042
14453,14.378475603849992,20.17781830912753,-18.64664104349098
14454,11.642712293352403,18.865097924228543,-18.988315300336655
14455,13.2285994720459,19.58973155289981,-18.51807827114056
14456,15.542370645623457,20.40639262864393,-18.113335693092377
14457,14.488814725714214,19.481302469770615,-18.801200860888212
14458,11.358676766449548,20.176527092428543,-18.813250740135814
14459,12.774040627986821,19.919749249780207,-18.659946721573924
14460,15.704445224338109,18.15095561241865,-18.183470445675816
14461,11.274187487225205,18.046467153820746,-18.37541971566396
14462,9.688370549401569,19.060486207944958,-18.71600944838572
14463,14.21442325298603,19.87552606590074,-19.219617794594534
14464,10.299389274752869,19.507958337241572,-20.122212043936212
14465,11.893502044677732,20.256191473522666,-18.94930719104776
14466,12.823780162914382,19.595596234640038,-18.59115767316794
14467,10.407680170876645,19.144945224684975,-19.347265122834862
14468,8.486439397779563,18.925123470501774,-19.314053052427887
14469,8.942290226618454,19.929073819520514,-19.3400318284094
14470,9.643397565157912,19.242816559635266,-19.542155116997755
14471,7.044829686482743,19.959858880234698,-19.484092562318107
14472,8.47227443348278,20.42106841286922,-19.145422017430143
14473,9.026036295397532,20.003306069505054,-18.166600921037222
14474,6.7715540918810575,20.30429035578004,-19.525512899153057
14475,9.288211550031392,19.968956019332992,-19.299605440625562
14476,14.586516890414927,19.925359808504957,-18.78081060585319
14477,10.629803900625191,19.80788944706886,-19.398200522416133
14478,5.20969847476843,18.933006464404308,-17.74881730007963
14479,9.601616828672348,19.264201195558062,-18.775163239886194
14480,8.058541939475319,19.466413291862168,-19.174225548179123
14481,8.799999237060547,20.036318523435963,-18.828834909771142
14482,6.5076583699977135,20.186739284371733,-18.648125026231646
14483,9.897066445186226,19.147441768048513,-19.046576037765625
14484,8.041693412651455,19.783606798727632,-19.882844521702758
14485,9.161271320689806,19.562544444748582,-17.959297149230686
14486,10.404835424115575,19.05152493919388,-18.658117304266305
14487,6.425293791527835,19.69998907876451,-18.99204793698117
14488,9.844900692210473,19.10674732079948,-18.245904747851053
14489,9.890802307128908,19.105094453934672,-17.786951969274554
14490,9.957289695739746,19.071180500375736,-18.70729262073819
14491,11.147747230529788,18.558678961168585,-18.38153794863529
14492,6.513867118141874,19.513492538750622,-18.030532994076495
14493,11.031152006055493,19.49777861061256,-18.18764013885784
14494,13.281134345314726,18.968809117196557,-18.876768024204715
14495,7.679552544487848,18.754237395642274,-18.14966831047611
14496,8.889999084472663,18.914283774847306,-17.940679140582453
14497,9.923651621891906,18.742819045751563,-18.027235917050405
14498,10.055139386976094,18.587644430091572,-17.92374700026081
14499,12.80469341667331,18.597238763702432,-18.80618842294053
14500,6.888565517607191,18.225198446544006,-17.9323261335518
14501,12.02083072662353,19.306935227000626,-18.041494644241595
14502,13.25155291064032,19.705610883381585,-19.036809186316635
14503,13.662144742693215,19.40607539572063,-18.201198521484013
14504,10.536430495125913,19.338854811047316,-19.4329801340079
14505,12.49728922162737,19.518772825075324,-19.943235367377618
14506,9.873121738433838,19.46413208754379,-18.258917783255814
14507,12.202389105042414,18.558234385610728,-19.286996467859144
14508,9.489647447017205,18.59005214714837,-18.97889458137778
14509,13.476214148781516,19.175979507951332,-19.194978629636488
14510,15.870169300144,19.395913548964153,-19.271746365391344
14511,8.871071406773154,19.965741385475877,-20.091732923101915
14512,10.48623338292856,19.07077618227986,-19.589421292200363
14513,10.63179797813541,19.399658298114378,-18.6561568142574
14514,10.077870103179436,19.348352108557982,-18.88416005637284
14515,10.964439755394352,19.79830808117326,-18.15323577839371
14516,11.240500386555993,19.1436344724125,-18.540981780873285
14517,10.471334686279292,19.082557379600516,-18.24643080247719
14518,9.889164733886716,19.932798142187945,-18.315448983686167
14519,6.404355141424361,18.42564981675142,-17.79233439199948
14520,13.579423977778504,19.136140121494176,-19.321690067934014
14521,13.826826549711683,19.811905849759764,-19.320758584719904
14522,14.164914984452096,19.848317438204752,-18.487316721044415
14523,12.468835703531902,19.396213915757304,-17.666121124259234
14524,9.835159117175692,19.681709389343396,-18.563966511580904
14525,10.560795556931268,19.540716631620942,-19.263360796269325
14526,10.94851981268988,19.689072019246307,-18.786720889322883
14527,13.384392052366024,19.163453766617305,-18.562484199852904
14528,11.566543301669029,19.168362832706375,-18.426061727051984
14529,12.173729395462288,18.967759108141376,-20.35670508735461
14530,10.180000912059441,19.54388179153546,-19.496321102273143
14531,12.56167221069336,20.223975649827825,-19.812761349001853
14532,12.075257770085742,19.72266713941764,-19.571336938041007
14533,13.962862442950808,20.009613409924494,-19.820591526830366
14534,11.19067069159614,19.269106549050136,-18.72165455384486
14535,13.688620464618388,19.68274966318646,-18.610822801843064
14536,13.10683536529541,20.975176028129724,-18.1132588507242
14537,7.0927088260650635,19.15792046265712,-18.47798851923483
14538,8.426789624350405,19.158445998577914,-18.75181141767144
14539,10.916553234231884,19.922894479443777,-18.722469973135198
14540,10.852414427132445,19.312698477874754,-18.091371111695885
14541,10.846189226422993,18.877833228633605,-18.84911117054751
14542,11.341314096919831,18.186579342551195,-17.18481966333446
14543,12.10861949262948,16.97892348787806,-17.84325441409972
14544,10.383662586480796,19.432200256500266,-18.370843124444836
14545,11.778003345836296,19.57338593421397,-18.200676522355423
14546,7.576178494621729,19.9127112010631,-18.57444350918473
14547,12.097173359083087,18.96167157311149,-18.232537410244042
14548,14.590343080717943,19.555647304201997,-18.762632131734115
14549,14.179478809751316,18.208531479894905,-17.792207633640626
14550,6.896028912256639,17.952537693813387,-18.69587936327615
14551,11.680000790682712,18.36703463941241,-18.43233508051925
14552,8.256614919809195,18.800594842694526,-18.465434161345172
14553,12.028955539067582,18.88869193375111,-18.270382891986987
14554,10.021899256212961,18.424105459648032,-18.23177949294029
14555,11.349123569957001,19.48783566174241,-19.81068462926228
14556,5.704815758599182,19.795001869115467,-18.738769886658282
14557,9.718237259808703,18.700671506969925,-18.614667424015337
14558,11.122170904408335,20.03260429418921,-18.50544889531908
14559,7.871092855930328,18.77917479655624,-19.520305344012495
14560,4.732951555095738,19.5896643421588,-18.893268682206877
14561,6.198395843505864,19.63194472254801,-19.85513515719893
